conversation_id,brand,customer_message,agent_response,full_context,timestamp
Tesco_1288311,Tesco,Some lovely maggots in the tinned tomatoes I bought from yummy!,"Can you also DM me your full name, address, postcode, barcode, SC code, price paid and store this came from so I can log this? 3/4",Some lovely maggots in the tinned tomatoes I bought from yummy!,Thu Oct 26 19:42:22 +0000 2017
Tesco_507451,Tesco,Tesco's size 6 easy nappy pants have been unavailable for home grocery delivery for around a month. Is there a reason for this?,"Hi Georgina, thanks for your query. Are these part of the 'Tesco Loves Baby' range at all? Please also DM your full name, address, postcode and email address. Thanks - Craig",Tesco's size 6 easy nappy pants have been unavailable for home grocery delivery for around a month. Is there a reason for this?,Fri Dec 01 21:57:48 +0000 2017
Tesco_398526,Tesco,"My plan has already expired. If I want to get a new 6 month plan, how & when should I add Clubcard Boost tokens? If I add 1 when I sign up (for 6 months) can I add another one it 2 months so there is no need to direct debit my bank? I want to use Clubcard points to cover cost.","For the 6 month plan you'll need £36 worth of tokens. You'll receive an email when the 6 months plan is coming to an end, and at the point you'll be able to make another boost order to renew your membership. Thanks - Chris 2/2","Hi Charles, we now only offer 6 month plans or monthly plans. Ty - Andrew
How do I add a Clubcard Boost token to cover the cost if the plan is charged monthly? If I add a £10.00 token for example, will that cover the cost for first X amount of months and then start taking direct debits after that? What if I want to add more tokens later?
Hi Charles, so what you would need to do is before the renewal date of your plan, you would need to log in to your Delivery Saver Plan on the website and enter a code for your renewal. Does that make sense? - Alex
My plan has already expired. If I want to get a new 6 month plan, how & when should I add Clubcard Boost tokens? If I add 1 when I sign up (for 6 months) can I add another one it 2 months so there is no need to direct debit my bank? I want to use Clubcard points to cover cost.",Fri Nov 17 19:18:29 +0000 2017
Tesco_481137,Tesco,Thanks to the Ballymena employee who just accused me of stealing - even though she watched me scan and pay for ALL items 👎👎,We pride ourselves on putting every effort into making your experience the best possible while providing the service you expect and deserve. I'd like to make Store Management aware of your experience. 2/3,Thanks to the Ballymena employee who just accused me of stealing - even though she watched me scan and pay for ALL items 👎👎,Fri Dec 01 13:50:20 +0000 2017
Tesco_1400017,Tesco,Praise for Slightly Imperfect Veg. BUT NIL POINT for packing Finest baking potatoes in black plastic trays. WHY?,"Hi Frances, Thank you for contacting us. 1/2",Praise for Slightly Imperfect Veg. BUT NIL POINT for packing Finest baking potatoes in black plastic trays. WHY?,Sat Oct 28 16:55:46 +0000 2017
Tesco_2220532,Tesco,where can i find this recipe so i can print it out please,"Hi Dane, I will be back to you shortly with an update. TY - Jill","5 ingredients = 1 dinner for 4. Watch our Meal Maths video to see how to make a richly flavoured Italian Chicken, Mozzarella and Veg Bake.
where can i find this recipe so i can print it out please",Fri Nov 10 12:41:05 +0000 2017
Tesco_927704,Tesco,"Yes, Megan. I've been bagel-less for weeks now 🙄 What's going on?","Hi Gerard, I can see on my internal system that this store has 20 in stock at the moment. 1/3","I want to know why Newtownbreda have stopped stocking sesame seed bagels. And why is the mainstream media not talking about it???
Hi Gerard. Are these the New York Bakery Sesame Bagels that you are referring to? - Megan
Yes, Megan. I've been bagel-less for weeks now 🙄 What's going on?",Sat Oct 21 14:55:28 +0000 2017
Tesco_2002163,Tesco,why oh why can I no longer get confetti cupcake pop tarts from any of your stores. Devastated.,"Hey Nia, oh no! I'm so sorry. Would you like me to query this for you? However, it can take 5 working days to receive an answer. - Kirsten",why oh why can I no longer get confetti cupcake pop tarts from any of your stores. Devastated.,Fri Nov 03 21:47:03 +0000 2017
Tesco_1287846,Tesco,"Mince Pies - Sadly another 6/10. Dry pastry, filling meh, no alcohol at all. can't mark lower as better but not much so giving same",Can you also specify which product you were referring to and your local Tesco store. Thanks Jazzie 2/2,"Mince Pies - Sadly another 6/10. Dry pastry, filling meh, no alcohol at all. can't mark lower as better but not much so giving same",Sun Oct 15 08:35:31 +0000 2017
Tesco_619770,Tesco,"yes!! thank you for looking, maggie. i have had to source it elsewhere for this year's pumpkin pie, but i'm glad you still stock it. i was sad to hear that you'd stopped but glad that manager was wrong :)","Hi Jennifer, this is the product we stock just for future reference. :) TY - Amanda","not selling canned pumpkin around thanksgiving is really mean, you had it last year, now a store manager has told me you ""don't do that"" :(
Hi Jennifer, I have had a look and the only item I have located is tinned puree pumpkin. Is this the item you are meaning? Thanks - Maggie
yes!! thank you for looking, maggie. i have had to source it elsewhere for this year's pumpkin pie, but i'm glad you still stock it. i was sad to hear that you'd stopped but glad that manager was wrong :)",Wed Nov 22 15:21:04 +0000 2017
Tesco_2681414,Tesco,"Not quite as professional-looking as Vanessa's, but delicious all the while. Held it's shape better than expected. Very impressed.😋","Nicely done Tamara! It looks delicious 😋 Glad you enjoyed it, will you be making any more Halloween treats?","Not quite as professional-looking as Vanessa's, but delicious all the while. Held it's shape better than expected. Very impressed.😋",Tue Oct 31 16:09:21 +0000 2017
Tesco_1018146,Tesco,"bought a salt & pepper baguette yesterday- should come with a health warning as salt levels off the scale, almost poison for a child",I will ensure your comments are passed over to our bakery team for further review. Kind regards- Hannah. 3/3,"bought a salt & pepper baguette yesterday- should come with a health warning as salt levels off the scale, almost poison for a child",Sun Oct 22 21:54:12 +0000 2017
Tesco_1932184,Tesco,I wish staff would just give me a fucking bag instead of having a chat between each other about their night out. Ffs.,"Hi Aaron, I'm sorry you had to wait for your bag in store. Can you DM me the store and a name or description of my colleagues? TY - Reece",I wish staff would just give me a fucking bag instead of having a chat between each other about their night out. Ffs.,Sat Oct 28 18:21:56 +0000 2017
Tesco_1667846,Tesco,Tesco Mango and Passionfruit smoothie. Previously £1.50 for 1 Litre now £1.50 for 750ml.,This includes those times where a products packaging has been reduced. Regards - Isaac 4/4,"Can you offer reasonable explanation for why you changed packaging of your smoothies, reduced vol by 250ml yet charge same price? 😡
If you could let me know which one you're referring to specifically? I can look into this for you right away! :) Regards - Isaac 2/2
Tesco Mango and Passionfruit smoothie. Previously £1.50 for 1 Litre now £1.50 for 750ml.",Mon Nov 06 11:52:24 +0000 2017
Tesco_740853,Tesco,Hey is there a bacon shortage no one told me about...dont think you could go calling this a chicken and bacon salad,"If you could DM your name, address, email address & the product barcode, SC (Supplier Code) & expiry date? 3/5",Hey is there a bacon shortage no one told me about...dont think you could go calling this a chicken and bacon salad,Wed Oct 11 13:30:13 +0000 2017
Tesco_2855838,Tesco,why have you changed the recipe of your mayo it’s awful,We really value this feedback though and will ensure we take it into consideration at our next product review :) Thanks - Beth. 2/2,why have you changed the recipe of your mayo it’s awful,Wed Nov 29 12:08:44 +0000 2017
Tesco_1342897,Tesco,What's the point I'm giving a number that only works Monday to Friday to 5pm and you respond at 17:11,"Hi Steven, sorry for the inconvenience caused. If you call them Monday they will sort it out for you. - Jay","Brought This yesterday and it has a error on colour and in printer. It is working with old cartridges. You can see old date
Could you please feed this back to our Tesco Inkjet colleagues on 0800 0910095? Thanks! - Robyn 2/2
What's the point I'm giving a number that only works Monday to Friday to 5pm and you respond at 17:11",Fri Oct 27 18:09:49 +0000 2017
Tesco_1952218,Tesco,Love a raw scone,If you can DM me a few details and let me know if you would prefer your MoneyCard sent to your email or posted to your home address? 2/4,Love a raw scone,Sun Oct 29 15:48:25 +0000 2017
Tesco_2162160,Tesco,It is not fit for purpose you need to have better quality control with sizes they are shockingly bad she is 10 months and on the small side and a 9-12month baby grow doesn’t fit her now tell me that’s not the wrong size!,This would save you a wasted journey if they did not accept this. Ty - Brian 2/2,"I'm very sorry to hear this Sarah. Can you please advise if you still have the receipt or if you paid by card? Thanks - Lara.
It was a present so unfortunately have nothing I would be happy to get another but I would get the size up because I don’t trust the sizes
Hi Sarah, I am sorry, without proof of purchase it would be down to the stores discretion whether to accept the exchange or not. Ty - Brian
It is not fit for purpose you need to have better quality control with sizes they are shockingly bad she is 10 months and on the small side and a 9-12month baby grow doesn’t fit her now tell me that’s not the wrong size!",Thu Nov 09 10:50:47 +0000 2017
Tesco_1120108,Tesco,I really have no idea how it's ok to cancel the delivery so late in the day. The next available delivery slots we can do are Thursday...,"Regarding the delivery I'll look into this for you. Can you DM your full address, name, email address and order number please? - Ross 3/3","So, - what do you suggest we eat tonight then? Thanks for letting us know in such good time... What a joke.
I really have no idea how it's ok to cancel the delivery so late in the day. The next available delivery slots we can do are Thursday...",Tue Oct 24 05:50:30 +0000 2017
Tesco_1951746,Tesco,This is what it shows each time. It's not my cookies/cache - it's your website. I'm not the only one it happens to either.,"Please can you let me know your name, address, and email address so we can pass your feedback on to our IT team. 4/4","new website is awful! Keep getting errors/crashes every order I try place since it changed. will have to cancel del pass at this rate
This is what it shows each time. It's not my cookies/cache - it's your website. I'm not the only one it happens to either.",Sun Oct 29 15:29:22 +0000 2017
Tesco_1636684,Tesco,". Any news on when the website will be back? Been down ages. Booked a del slot for 2nite, too late to checkout now. 😬","Sorry for any inconvenience caused and if there's anything else I can help with, please let me know. TY- Hannah. 3/3",". Any news on when the website will be back? Been down ages. Booked a del slot for 2nite, too late to checkout now. 😬",Sun Nov 05 21:36:46 +0000 2017
Tesco_1861535,Tesco,"your £10 meal for two is way better than any of the other supermarkets, brilliant value for money and loads of choice","Can you DM me your full name, full address and email. Alternatively I can log this anonymous for you if you'd prefer. Thanks - Lee","your £10 meal for two is way better than any of the other supermarkets, brilliant value for money and loads of choice",Thu Oct 19 17:29:52 +0000 2017
Tesco_1269261,Tesco,"I’ve tried Lisburn rd, knockbreda and Lisburn in Northern Ireland but they are not in stock","Hi Paul, our systems show that the Lisburn Bentrim Road store had 4 in stock last night and are expecting a delivery of 4 tomorrow, ready for the shelves again on Monday. 1/2","when are you stocking gluten free mince pies?
Hi Paul, we do sell a pack of 4 Free From Gluten, Wheat and Milk Deep Filled Mince Pies. If you'd like to DM me your postcode I'll be happy to see if they are stocked in the stores close to you. Thanks - Clare
I’ve tried Lisburn rd, knockbreda and Lisburn in Northern Ireland but they are not in stock",Sat Nov 25 13:02:40 +0000 2017
Tesco_1746180,Tesco,Not available 'in store' anywhere in the country according to your website. Only next day collection.,If you could also let me know what platform you would like Call Of Duty for? Thanks - Isaac 2/2,"The definitive WWII campaign at an unbeatable price. Get #CODWWII for £44 at Tesco now, in-store and online.
Not available 'in store' anywhere in the country according to your website. Only next day collection.",Tue Nov 07 15:24:26 +0000 2017
Tesco_1688693,Tesco,Ok thanks! Someone told me it related to how many times you can re-use the bottle but different numbers wouldn't make sense!,"Hi Alex, the numbers on the bottom of the bottles are for the mould station number that the bottle was blown on. 1/2","Recently I bought 2 x 1L bottles of Ashbeck Spring water. One bottle had '11' on the bottom, 1 had '4'. What does it mean?
Hi Alex, I honestly have no idea. I'll find out and let you know, though. Thanks - Dafydd
Ok thanks! Someone told me it related to how many times you can re-use the bottle but different numbers wouldn't make sense!",Tue Nov 07 13:57:35 +0000 2017
Tesco_2112663,Tesco,"Hello, Tesco fforestfach.","Hi Hannah, this voucher is for Esso service stations which our Fforestfatch branch isn't. I'm sorry for any disappointment this may cause1/2","why can’t you use this in a Tesco garage?! Fill up £50 to be told I can’t use it.
Hi Hannah, thanks for getting in contact regarding this issue. Can you let me know where this was and the barcode/voucher code. 1/2
Hello, Tesco fforestfach.",Wed Nov 08 17:25:59 +0000 2017
Tesco_1898265,Tesco,"Wud Tesco consider doing sliced lamb in packs for sandwiches like they do ham,beef etc u never see it anywhere sliced Lamb","Hi Alison. Next time you are in store, pop by the Customer Service desk and put in a request for it to be stocked in store! Regards, Andrew","Wud Tesco consider doing sliced lamb in packs for sandwiches like they do ham,beef etc u never see it anywhere sliced Lamb",Mon Oct 23 18:24:01 +0000 2017
Tesco_1950999,Tesco,when your alarm is going off through the night at the Withernsea store is it beyond you to send someone to check/silence it #annoying,Hello Mark; I'm really sorry for the inconvenience. Please be assured the Management Team are alerted who return to store ASAP - Mat,when your alarm is going off through the night at the Withernsea store is it beyond you to send someone to check/silence it #annoying,Sun Oct 29 14:02:48 +0000 2017
Tesco_2607101,Tesco,can you please put bags at self service checkouts in your express shops again please. It's getting really annoying.,"Hi Jason, If you would like I can log your feedback about this issue. If you would like me to can you please DM me some details? 1/2",can you please put bags at self service checkouts in your express shops again please. It's getting really annoying.,Mon Oct 30 21:18:00 +0000 2017
Tesco_967410,Tesco,Made a little complaint to earlier today. Phone call back and voucher received within two hours. A+ for customer service. 😊,We can then get this fed back to the person that dealt with your issue. TY - Aaron 2/2,Made a little complaint to earlier today. Phone call back and voucher received within two hours. A+ for customer service. 😊,Wed Oct 11 16:20:38 +0000 2017
Tesco_2944980,Tesco,"just tried to use a club card voucher (£5) that’s valid till 2019, but the cashier said it had already been redeemed!! How is this possible? If it had I wouldn’t have it still. #help","It could have been used online. DM your name, address, Clubcard number and the voucher code. Thanks - Leighton","just tried to use a club card voucher (£5) that’s valid till 2019, but the cashier said it had already been redeemed!! How is this possible? If it had I wouldn’t have it still. #help",Wed Nov 29 15:10:18 +0000 2017
Tesco_1737671,Tesco,"Yes and no, I don't think they paid much attention to the error, just sorted it so I could finish shopping.","Hi Steejo, which store was this in please? I'll make sure management are aware so it can be fixed. Thanks - Clare","4 cans of monster probably won't weigh 240g empty never mind full !
Hi there, did you make a colleague aware of this whilst at the store? TY - Joanne
Yes and no, I don't think they paid much attention to the error, just sorted it so I could finish shopping.",Tue Nov 07 15:15:30 +0000 2017
Tesco_2428312,Tesco,no - you have misunderstood- there are insufficient trolleys - they have had to order more as students have taken them back to halls. The manager said they had requested more but they hadn’t shown up.,"Hi Sarah, I have tried contacting store just now for an update on the trolley issue, but was unable to get through. I will let you know what is happening as soon as I can. Thanks - Ian","Narborough Road has hardly any trolleys - weekly shop for 4 with 2 hand baskets = frustrated, sore shoulders and knowing I’ll have to go back midweek when I won’t have time.
Hi Sarah, thank you for bringing this to our attention. I have fed this back to the store. Sometimes the store gets busy and they don't manage to put baskets back immediately. They took your feedback on board. TY - Eve
no - you have misunderstood- there are insufficient trolleys - they have had to order more as students have taken them back to halls. The manager said they had requested more but they hadn’t shown up.",Mon Nov 27 08:43:08 +0000 2017
Tesco_2864094,Tesco,"If you could pop round with some milk before our little one wakes at 6 tomorrow morning that’d be great, thanks !","Hi Jeremy, I can see that you have Tweeted this to multiple retailers. If this is aimed at us, I'm so sorry that your delivery has failed and if you could DM your full name, address, postcode and email I'll take a look for you. TY - Craig","Ah sorry for that, we have had a few delays due to traffic issues, but the best advice is to log on to the webshop, or DM us if you are concerned about your delivery. -JD
I’ve just been called by the driver . Apparently he won’t be coming tonight and we have to try to rearrange delivery. Would be have been easier to go to or on foot!
Hang on! I’ve just checked my emails from you - you’ve charged me and then not even tried to deliver it.
If you could pop round with some milk before our little one wakes at 6 tomorrow morning that’d be great, thanks !",Mon Nov 27 23:29:59 +0000 2017
Tesco_1646885,Tesco,Thanks. It's working now. I've moved my slot to Thursday as I wanted. Weird.,"Hi Matthew, how odd! I'm pleased you were able to book a slot. Let us know if we can help with anything at all. TY - Aimee","Hi. How come I can't set up a grocery order for delivery on Thursday? All slots showing as unavailable. No issues with any other day.
Can you please try removing your address and then re-adding your address? Let me how you get on :)
Thanks. It's working now. I've moved my slot to Thursday as I wanted. Weird.",Mon Nov 06 18:49:02 +0000 2017
Tesco_1664850,Tesco,I have a midweek delivery plan and all of Tuesday is showing as unavailable. Can you explain why this is please?,I'm sorry for the inconvenience. We're aware of some problems with the website and are investigating further. 1/2,I have a midweek delivery plan and all of Tuesday is showing as unavailable. Can you explain why this is please?,Mon Nov 06 10:36:49 +0000 2017
Tesco_1933977,Tesco,nor was it requested. <End>,"I'm sorry that you have received poor service, can you please DM us the details requested and a description of what happened? TY - Mike","When my shopping is delivered I don't expect to receive verbal abuse about a decision me & my partner have made regarding our child's >
education, because of something the driver watched on TV that has NOTHING to do with my family. #homeed does not mean me or my partner are >
failing or neglecting our child. And frankly I'm disgusted that he felt he had the right to say it to me! His opinion is not required >
nor was it requested. <End>",Sat Oct 28 07:46:56 +0000 2017
Tesco_1971472,Tesco,hey my wallet was lost and I’ve lost my membership cards and losing points help plz x,"Hi Robbie, can you DM us your full name, address and e-mail address so we can get a new card sent out? Kind regards - Rhys :)",hey my wallet was lost and I’ve lost my membership cards and losing points help plz x,Wed Nov 01 03:45:24 +0000 2017
Tesco_1958005,Tesco,", I spent £120 plus at Tesco Stourbridge thinking I would get 0.10 off a litre of fuel. Filled up at my local","Hi Alison, I'm sorry you didn't get your fuel voucher. Can you please DM me a few details? 1/2",", I spent £120 plus at Tesco Stourbridge thinking I would get 0.10 off a litre of fuel. Filled up at my local",Mon Oct 30 19:16:22 +0000 2017
Tesco_89233,Tesco,Well I’ve just found #vegan stollen in so my day has improved significantly 😋,"Hi Katie, I'm glad to hear that you've found #vegan Stollen in your local store! It's a nice little treat at Christmas :), please do let us know your verdict on it! Kind regards - Kelly.",Well I’ve just found #vegan stollen in so my day has improved significantly 😋,Thu Nov 23 13:08:33 +0000 2017
Tesco_158910,Tesco,I feel I am always complaining but I’m not happy with these pj’s I bought washed them today first time and the stars have all come off I have attached pics of them now and a pic from site of how they should look,"Hi Trish, thanks for getting in touch. I'm really sorry the stars have come off your pyjama bottoms and I can imagine how frustrating this must be for you. Could you please DM some details? 1/2",I feel I am always complaining but I’m not happy with these pj’s I bought washed them today first time and the stars have all come off I have attached pics of them now and a pic from site of how they should look,Fri Nov 24 17:58:35 +0000 2017
Tesco_2790852,Tesco,"Hi Alicia, thank you for your reply. I think I’ve sent you a DM back! Not sure if it came up with your name or if I sent it to Tesco","Hi Hayley, I've responded to your DM. Kind regards - Rhys","lovely customer service...not even a hello or tell me how much my bill is! #shockingcustomerservice
Hi Alicia, thank you for your reply. I think I’ve sent you a DM back! Not sure if it came up with your name or if I sent it to Tesco",Tue Nov 21 20:12:10 +0000 2017
Tesco_115350,Tesco,"how come its taking so long to get the pumps working at #Melton Mowbray Petrol Station, its been 2-3 months that they are not well","Hi Karl, it's showing on our system that there are 2 stores in Melton Mowbray with Petrol Stations, can I ask which one you're referring to? Thanks - Josh","how come its taking so long to get the pumps working at #Melton Mowbray Petrol Station, its been 2-3 months that they are not well",Thu Nov 23 21:40:31 +0000 2017
Tesco_476565,Tesco,"Oh that's OK, I'm OK that's fine... 😭","Sorry about that, Amy! Have a good day - Laura :)","Hi Amy, is there any chance that this is the product you're looking for: Thanks, Calum
No it was an orange box with a foil bag of chocolate orange segments!
Hi Amy, I've checked & it's been discontinued from our range. I'm sincerely sorry for any inconvenience caused - Laura
Oh that's OK, I'm OK that's fine... 😭",Fri Dec 01 12:27:38 +0000 2017
Tesco_1694013,Tesco,Why are loose leeks DEARER than packaged ones (£1.58/kg) ? This does NOT encourage shoppers 2 choose responsibly & ditch #plastic 😠,"Hi Tracy, thanks for getting in touch. We'll be happy to log your feedback for future review by the relevant department. 1/2",Why are loose leeks DEARER than packaged ones (£1.58/kg) ? This does NOT encourage shoppers 2 choose responsibly & ditch #plastic 😠,Mon Nov 06 18:33:07 +0000 2017
Tesco_2793381,Tesco,"After making a special journey to buy this deal, it turns out its a misleading “mistake” and the staff in store could not care less","Hi Stacey, thank you for getting in touch with us. Can you please DM us and elaborate what happened with the store colleagues? TY - Eve","After making a special journey to buy this deal, it turns out its a misleading “mistake” and the staff in store could not care less",Tue Nov 21 21:22:20 +0000 2017
Tesco_2688426,Tesco,Not one single gluten free sandwich in its fine I’ll just starve,Could you provide me with your name and address/email address please? Thanks - Peter 2/2,Not one single gluten free sandwich in its fine I’ll just starve,Sun Nov 19 14:28:12 +0000 2017
Tesco_1007931,Tesco,I don't think the banner is the problem... That was the toiletries section. See hairwax on shelf below. Who puts spag bol there?!?,"Hi Yamesh, I'm sorry for delay in replying, I have made the store aware and they will remove the extra products. TY - Eve","Hi Yamesh, what a very strange thing to see, can you let me know which store this is? As I can call them up and query this. Regards, Andy
It's the Tesco Extra at Sandhurst. I've tried using it as shaving foam, but it's crap.
Hi Yamesh, thank you for your message. The store is closed now but I will let them know tomorrow to change the banner. TY - Eve
I don't think the banner is the problem... That was the toiletries section. See hairwax on shelf below. Who puts spag bol there?!?",Mon Oct 23 20:33:46 +0000 2017
Tesco_1004039,Tesco,Is there anything you’re able to tell me about what it could be? Thanks.,We can then speak with our finance team and see if there's anything that we can do to assist. Kind regards - Andy 3/3,"I’ve a pending transaction “TESCO STORES AWALTHAM CR OSS” on my card. I’ve never been there. Could it be anything other than fraud?
i.e. could it be a centralised charge from Tesco Direct or something? I live hundreds of miles away from Waltham Cross.
My bank says that they can’t find anything about the charge until it goes through, which it hasn’t since made on 8th October. Still pending.
Is there anything you’re able to tell me about what it could be? Thanks.",Sat Oct 14 13:08:49 +0000 2017
Tesco_742817,Tesco,Nottingham Metro! I go in literally daily and they have them in stock perhaps three times in a month 😔,If you need anything else at all please contact me and I will be happy to help :)! Ty - Darren 3/3,"why do never have courgettes in stock🤷🏼‍♀️
Could you let me know which branch you're referring to and I'll investigate this for you? TY - Peter 2/2
Nottingham Metro! I go in literally daily and they have them in stock perhaps three times in a month 😔",Wed Oct 11 16:46:42 +0000 2017
Tesco_2415014,Tesco,"Hi David, it is the first infant milk powder. Apparently there was a restriction in place which has been lifted yet someone is allowed to clear the shelf!",The store is also expecting a delivery tomorrow at 22:00 so there will be more on the shelves by Thursday. Hope this helps :). - Peter 2/2,"why has someone been allowed to bulk buy all the Aptamil formula at Tesco Wolverton!?! Now struggling to find any for my 4 month old. 😡😡
Hey Richard, I'm so sorry to hear this. I'd be more than happy to check the stock and when the next delivery is due but first can you confirm which Aptamil product this is please. - David
Hi David, it is the first infant milk powder. Apparently there was a restriction in place which has been lifted yet someone is allowed to clear the shelf!",Tue Nov 14 21:04:45 +0000 2017
Tesco_1626798,Tesco,"bought some 'peeled' sprouts today but had to peel again before using as were horrible, dread to think what they'd be like in 4 days","To resolve this you can return to your nearest extra, superstore or metro with a proof of purchase they’ll be able to sort this out. 2/4","bought some 'peeled' sprouts today but had to peel again before using as were horrible, dread to think what they'd be like in 4 days",Sun Nov 05 18:50:19 +0000 2017
Tesco_2848928,Tesco,Desperately waiting for this to be re-stocked in a size 14! Are you able to confirm if it will be back before Xmas?,"Hi Louise, I'm incredibly sorry about this, but it appears this particular item was discontinued to make way for new fashion lines. Please accept my sincere apologies regarding this, as you were advised otherwise previously. TY - David","Hello! Are you able to confirm if this will be coming back into stock online at all in a UK 14? Thanks
Hi Louise, we should be receiving more stock in the coming weeks.
Desperately waiting for this to be re-stocked in a size 14! Are you able to confirm if it will be back before Xmas?",Mon Nov 27 21:40:57 +0000 2017
Tesco_290118,Tesco,Cheers for providing some disgusting potatoes. What even is this? Someone snot rocket in the packet 😂,"Can you send your full name, postcode & address and email please? We'll also need some details from the packaging if you still have it 2/4",Cheers for providing some disgusting potatoes. What even is this? Someone snot rocket in the packet 😂,Mon Oct 16 21:28:35 +0000 2017
Tesco_942306,Tesco,"I think there might have been a mistake at quality control with which one is the ""create and play dolls house"" 😂","The item on the left is the ""create and play dolls house"" the item on the right is an accessory for the main set. - Adam","I think there might have been a mistake at quality control with which one is the ""create and play dolls house"" 😂",Sat Oct 21 16:14:08 +0000 2017
Tesco_583119,Tesco,Shows it is well in date,"Hi there, thank you for getting in touch with us. I'm sorry to hear that you didn't like the calendar you bought. I can assure you I will log your feedback on our system for review and arrange a refund. 1/2","Bought a lovely Christmas advent calendar from my local and the chocolate is disgusting. Don't know what on Earth has happened but it's inedible and ruined the Christmas lead up. Not good enough expect more from devastated please sort it out! 😭
Here's photo evidence
Shows it is well in date",Sun Dec 03 13:42:25 +0000 2017
Tesco_2127012,Tesco,I lost my silver necklace in your Sunbury branch has anyone handed it in?,"Hi Charley, I am sorry to hear this. Can you confirm if it was today and what time where you in the store? Ty, Andy",I lost my silver necklace in your Sunbury branch has anyone handed it in?,Wed Nov 08 18:31:32 +0000 2017
Tesco_2755041,Tesco,Was so excited to make food tonight. Stopped off for an avocado and ended up with this... £1.10 in the bin!! #FirstWorldProblems,"Hi Cheryl. I'm really sorry about this. That doesn't look nice, I totally understand your disappointment. I can refund you here by email or post. What method would you like? We would also like to feed this back to supplier. 1/3",Was so excited to make food tonight. Stopped off for an avocado and ended up with this... £1.10 in the bin!! #FirstWorldProblems,Mon Nov 20 21:11:09 +0000 2017
Tesco_2226656,Tesco,West Wimbledon - Scan and Shop not switched on again by 6:45am very annoying lapse in detail,"Good morning Mary; I'm really sorry for the disappointment. I've notified the Store Management Team at our New Malden Extra so they're made aware of your feedback, and I've documented your comments for our Head Office - Mat :)",West Wimbledon - Scan and Shop not switched on again by 6:45am very annoying lapse in detail,Fri Nov 10 08:22:29 +0000 2017
Tesco_124155,Tesco,Yes it was at 11pm,"Hi Anastasia, sorry to be a pain but for me to create a log of this I need you to confirm your full name, address and email via DM's. Lawrence","I never complain on Twitter, but absolutely shocked at the state of my local at Highbury & Islington station - mess everywhere, staff does nothing to clear out and give access to the shelves. All fridge sections had no lighting. Looks like a war zone!
Hi Anastasia, that certainly doesn't look good. If it's OK with you I'd like to chase this up with my colleagues on the stores Management Team. Can you please tell me roughly what time the pictures were taken? TY - Paul
Yes it was at 11pm",Fri Nov 24 08:32:20 +0000 2017
Tesco_1029038,Tesco,Lovely autumn theme in Tesco Express this evening.,Well we like to stay festive this time of year Steve. What store was this in please? - Mart,Lovely autumn theme in Tesco Express this evening.,Mon Oct 23 03:45:57 +0000 2017
Tesco_35382,Tesco,many thanks! have been a saver customer for years now. Are you delivering Xmas Eve?,The majority of these are in the London areas. I hope this helps. Thanks - Chris 2/2,"have I missed when Xmas slots are open for delivery saver folks?
26th November is the date delivery saver customers can book slots up to and including 23rd December. Thanks - Jennifer
many thanks! have been a saver customer for years now. Are you delivering Xmas Eve?",Wed Nov 01 23:07:52 +0000 2017
Tesco_2736816,Tesco,Just to confirm I’m after the outfit on the doll (which should at least have a product number to then be told it’s unavailable) not the doll.,"Hi Natalie, thanks for taking the time to get back to us. I can advise that we don't sell the clothing separate for this Sindy Doll. I do apologise about this. TY - Sheryll","Hi Natalie, I know that the doll has been available, I'm not sure about the clothing. - Mart
My issue is that it’s being shown in the catalog and online yet its unavailable everywhere which seems a little silly when little girls like thenoutfit yet cannot purchase or find
Hi Natalie, I can confirm that over 100 orders have been processed for this doll. I have been advised more stock has been requested from our supplier. Please register for stock updates on this product. Thanks. Arif
Just to confirm I’m after the outfit on the doll (which should at least have a product number to then be told it’s unavailable) not the doll.",Tue Nov 21 15:02:32 +0000 2017
Tesco_1958863,Tesco,Bought this yesterday they must have been trying to get rid of it but today it’s already gone off and stinks waste of money!!!! 😷,"Hi Jess, This looks awful, I'm sorry you've ended up with this. I will refund you but I'll need some details. 1/4",Bought this yesterday they must have been trying to get rid of it but today it’s already gone off and stinks waste of money!!!! 😷,Mon Oct 30 20:35:24 +0000 2017
Tesco_1760675,Tesco,Eating my dinner and my Tesco branded fish seems to have left a number 2!? 😷,"Ultimately though you'll need to return to store with the packaging, the foreign object and proof of purchase. - Nick 4/4",Eating my dinner and my Tesco branded fish seems to have left a number 2!? 😷,Tue Nov 07 20:12:01 +0000 2017
Tesco_917135,Tesco,Vote for Ash Tree in the Castleford and Pontefract Tesco stores with your blue token please #everylittlehelps,Good luck! ☘,Vote for Ash Tree in the Castleford and Pontefract Tesco stores with your blue token please #everylittlehelps,Sat Oct 21 09:52:07 +0000 2017
