conversation_id,brand,customer_message,agent_response,full_context,timestamp
Tesco_924909,Tesco,What happened to the other two ? #disappointed,"Can you DM me a few details. Can you confirm your name, full address, supplier code (SC1234) and barcode? 2/3",What happened to the other two ? #disappointed,Fri Oct 13 21:44:34 +0000 2017
Tesco_497780,Tesco,"Tescos finest mince pies where next up for the testing. They look picture perfect, have a buttery pastry and a nice sugar sprinkle! Just more filling and they'd be 5 star!","Hi Verity, many thanks for the feedback! Nice to know there are plenty of positives (with a little room for improvement) ! If you could DM us your name and address, would you be happy for us to log your feedback? TY - Martin","Tescos finest mince pies where next up for the testing. They look picture perfect, have a buttery pastry and a nice sugar sprinkle! Just more filling and they'd be 5 star!",Fri Dec 01 18:39:43 +0000 2017
Tesco_1745717,Tesco,fresh from the shelf my favourite mouldy strawberries 😊😊😊,"Can you send your full name, postcode & address and email please? We'll also need some details from the packaging if you have it. 2/4",fresh from the shelf my favourite mouldy strawberries 😊😊😊,Tue Oct 17 20:24:26 +0000 2017
Tesco_1897625,Tesco,Not to worry Chris. The correct house was down the road. We're 18. They're 15. So I loaded up boot and delivered it to them.,"Hi Morris, thank you for doing that, it was very kind of you. Please let us know if we can help with anything else. TY - Chris","Surreal hour. Saw 2 shoplifters leg it from Vapes shop with manager in pursuit. Got home & large delivery in kitchen. Wrong house!
Hey Morris, sounds like an eventful evening you have had, can I ask if there was a delivery document left with the shopping. 1/2
Not to worry Chris. The correct house was down the road. We're 18. They're 15. So I loaded up boot and delivered it to them.",Tue Oct 24 19:14:40 +0000 2017
Tesco_36159,Tesco,Can I suggest some Free From Veggie spring rolls? 😍,"Hi Sara, If you DM us your full name, address and postcode we can log your request which will go under review :) - Jay",Can I suggest some Free From Veggie spring rolls? 😍,Wed Nov 01 13:50:50 +0000 2017
Tesco_2618997,Tesco,Why is this the MINIMUM amount of garlic you can buy now?,"Hmmm.....unless you're trying to repel vampires, I can see why you'd probably want to purchase a smaller amount. I can certainly document your wish to see smaller quantities for review, can you DM us? 1/2",Why is this the MINIMUM amount of garlic you can buy now?,Fri Nov 17 14:58:52 +0000 2017
Tesco_1928878,Tesco,So frustrating when your local won't take a £20 note as it's a note . It's sterling...IT STERLING,"Hi Alana, I m sorry to hear this, can you let me know which store this was, a description/name of my colleague, time and date Ty, Andy",So frustrating when your local won't take a £20 note as it's a note . It's sterling...IT STERLING,Thu Oct 26 20:57:13 +0000 2017
Tesco_369629,Tesco,"this is an insulting amount of cheese, I demand reperations, I want the the Rhineland!","Can you please DM me your full name, address and email? Could you please include the barcode, best before, batch and sc codes? 2/4","this is an insulting amount of cheese, I demand reperations, I want the the Rhineland!",Tue Oct 17 23:34:27 +0000 2017
Tesco_2672362,Tesco,I've just spent half an hour doing my Tesco online order just to find you can't deliver today or do click and collect. This was my first time....I'm going to have to use Ocado instead now.,"Hi James, we unfortunately don't do same-delivery in all of our stores. It's often a good idea to book your slot first before choosing your items. Thanks - Murray",I've just spent half an hour doing my Tesco online order just to find you can't deliver today or do click and collect. This was my first time....I'm going to have to use Ocado instead now.,Sun Nov 19 12:05:39 +0000 2017
Tesco_591634,Tesco,"Has anyone ever mentioned that the rear right-hand corner of Tesco Ystrad Mynach stinks of raw sewage? Not nice, particularly near the milk aisle. Has been like it for over a month. 🤢🤢🤢","Hi Andy, thank you for bringing it to our attention. I can understand that doing shopping in the store which has an unpleasant smell is not nice. I have contacted the store and discussed it with the management. 1/2","Has anyone ever mentioned that the rear right-hand corner of Tesco Ystrad Mynach stinks of raw sewage? Not nice, particularly near the milk aisle. Has been like it for over a month. 🤢🤢🤢",Sun Dec 03 17:05:52 +0000 2017
Tesco_870065,Tesco,Metro,If there is anything else I can help you with please get back in touch. Thanks - Lee 2/2,"Was this product underneath? TY - Olivia 2/2
No, the other product wasn't underneath. I know it's a different product, that's why it misleading
Can you confirm if it was the Metro or the Express store you were in? Thanks - Amanda 2/2
Metro",Fri Oct 20 16:27:41 +0000 2017
Tesco_2324002,Tesco,Oh no what am I going to eat!,Could you please let me know which store this was so I can inquire about the fault and see when it'll be fixed? All the best - Robyn 2/2,Oh no what am I going to eat!,Mon Nov 13 12:43:56 +0000 2017
Tesco_786896,Tesco,could you tell me if this peanut butter is gluten free ? Thank you,"Hi Rachael; leave this with me, I'm checking with our suppliers and I'll happily contact you back :) - Mat",could you tell me if this peanut butter is gluten free ? Thank you,Thu Oct 12 09:57:13 +0000 2017
Tesco_1121396,Tesco,think we will get the Nintendo switch back in before double discount ends?,"Hi Nick, I can certainly check stock availability. Can you let me know which store you are referring to? TY - Joanne",think we will get the Nintendo switch back in before double discount ends?,Tue Oct 24 06:40:35 +0000 2017
Tesco_2185057,Tesco,100% hoping for a white Christmas and some good food 😍,Fingers crossed 🤞 Any favourites that you just can't wait to tuck into? It has to be the desserts for us😋,"I'm so excited for Christmas.
What's the plan this year? Hoping for some snow? 🙊☃
100% hoping for a white Christmas and some good food 😍",Thu Nov 09 17:43:03 +0000 2017
Tesco_1969367,Tesco,Just been to Whipps Cross superstore. I have never seen so many items without a price on the shelf. Slack and careless. Won't be back,"Hi there, sorry to hear about your experience! May I ask what time you were there and which items needed priced? 1/2",Just been to Whipps Cross superstore. I have never seen so many items without a price on the shelf. Slack and careless. Won't be back,Tue Oct 31 16:04:38 +0000 2017
Tesco_2510992,Tesco,still no reply,"Hi Becca, I've replied to your DM. TY. - Mart",still no reply,Mon Oct 30 05:07:46 +0000 2017
Tesco_1901813,Tesco,"not happy Cineworld!!! Amazingly no 4g by your ticket sales in Gloucester so my Clubcard voucher wasn’t used, which I specifically purchased!!! Wasted £11.20 instead!!!!!!!","Hey Lucy, I'm sorry to hear you were not able to use your Cineworld Boost tokens. You can still use them within 6 months from when they were issued. 1/2","not happy Cineworld!!! Amazingly no 4g by your ticket sales in Gloucester so my Clubcard voucher wasn’t used, which I specifically purchased!!! Wasted £11.20 instead!!!!!!!",Sun Nov 26 08:30:49 +0000 2017
Tesco_67748,Tesco,The value Cadbury ones (they were £1.50 at Sainsbury’s),"Hi Catherine. I'm sorry, but I'm afraid that the stock level for this store is showing less than 33 for the Cadbury's advent calendars, and there isn't another expected delivery for them. 1/2","Hi Catherine, we can certainly find out for you. Can you confirm your postcode so we can find the nearest large store? We'll get in touch and see what can be done. Kind regards - Rhys
Thanks Rhys. We are at W1U 1DQ
Hi Catherine, I can certainly contact Mable Arch Metro to query if any available stock. Can you confirm which advent calendar and price range you require? TY - Joanne
The value Cadbury ones (they were £1.50 at Sainsbury’s)",Thu Nov 30 15:38:50 +0000 2017
Tesco_150683,Tesco,Yes but they weren't in my party. That's my point. Just because I happened to know them doesn't mean they are in my party.,"Therefore, my colleagues must use their best judgement in these situations, as it's much better to be safe than sorry. I hope you can understand. Thank you. - Alisha 2/2","not sure why your staff in Maryhill ID'd me because the person behind me was buying alcohol. Apparently your staff deemed I was with them and had to account for their alcohol purchase even though I was only buying crisps. You just lost a customer.
Hi Zanne, I am very sorry that we have upset you. Due to the think 25 policy our colleagues will I.D other members within the party if they believe they are under the age of 25. - Jay
Yes but they weren't in my party. That's my point. Just because I happened to know them doesn't mean they are in my party.",Fri Nov 24 16:24:07 +0000 2017
Tesco_1913677,Tesco,"i got a bed from you in feb, its broke 3xs. I was told by yous to contact supplier. Bed has now been lifted & no refund. Poor service",I will reply to your DM shortly.,"i got a bed from you in feb, its broke 3xs. I was told by yous to contact supplier. Bed has now been lifted & no refund. Poor service",Sun Oct 29 01:42:22 +0000 2017
Tesco_2630591,Tesco,Yes that comes with the free mario&rabbids game. Even if you can check any local Glasgow store. Thanks,"Hi Claire, I've had a look for you can I can't locate them in any of our stores in Glasgow and the surrounding areas. Thanks - Lee","hi, can you get your Nintendo switch bundles in store? If so are you able to check stock in Silverburn Glasgow. Thanks
Hi Claire, are you looking for the Nintendo Switch Super Mario Odyssey Edition? I can check this for you. :) - Paige
Yes that comes with the free mario&rabbids game. Even if you can check any local Glasgow store. Thanks",Fri Nov 17 18:55:10 +0000 2017
Tesco_2934773,Tesco,"your turkey and trimmings sandwich, just had turkey spinach and cranberry inside. Where's the bacon and stuffing at","Hey Liam, I'm sorry your sandwich was missing the bacon and stuffing, this must have been disappointing!! So I can log this and send you a refund for these can you DM me your full name, address and email address? 1/3","your turkey and trimmings sandwich, just had turkey spinach and cranberry inside. Where's the bacon and stuffing at",Wed Nov 29 10:14:06 +0000 2017
Tesco_506108,Tesco,"Thanks , keeping it real classy xox","Hi Saul, I'm so sorry about this, can you please let me know which store this was in so I can make them aware of this? Thanks - Mark","Thanks , keeping it real classy xox",Fri Dec 01 21:03:41 +0000 2017
Tesco_2826086,Tesco,why did you have to make these so morish 😥 Need bigger bags #glutenfree #vegetarian #lowcalories,#SorryNotSorry 😂,why did you have to make these so morish 😥 Need bigger bags #glutenfree #vegetarian #lowcalories,Mon Nov 27 10:16:59 +0000 2017
Tesco_1823211,Tesco,Son looking for parttime work #Redhill #Surrey area. Is there a Twitter Account #Tesco for Christmas Staff. Any advice pls.,All of our job offers can be found at And seasonal job's Can be found here. - Adam,Son looking for parttime work #Redhill #Surrey area. Is there a Twitter Account #Tesco for Christmas Staff. Any advice pls.,Sun Oct 15 19:51:23 +0000 2017
Tesco_1638898,Tesco,Someone already DM’ed me!,Not a problem Carrie. Have a great day. Thanks - Lara.,"When you buy a pack of raspberry donuts get half way down the motorway and realise they are all custard #EpicFail
Would you like your refund via post (approx 10 days to arrive) or email (approx. 30 mins to arrive)? Thanks - Megan 3/3
Someone already DM’ed me!",Mon Nov 06 08:22:36 +0000 2017
Tesco_521828,Tesco,Just bought our first 6pt milk bottle from . Can't believe they have a bottle that is designed to spill everywhere.,"That's not good Doug. I'd like to make a log of this on our system for review and arrange a full refund. So I can do so, can you send me the following? 1/2",Just bought our first 6pt milk bottle from . Can't believe they have a bottle that is designed to spill everywhere.,Sat Dec 02 03:29:30 +0000 2017
Tesco_1407478,Tesco,Me too I was told 14 days to get an answer .. that’s up on Monday !!,Hey Sara can you please DM me your email address so I can have a look on our system for you? TY - Rian,"Hi Sara, this will still have to been done through the Management team in store. 1/2
I sent and email to head office ! And waiting investigation results. I’m unable to go in store due to illness. Thanks
Hi Sara, I hope you manage to get this resolved soon. Thanks - Dafydd
Me too I was told 14 days to get an answer .. that’s up on Monday !!",Sun Nov 05 09:14:13 +0000 2017
Tesco_118939,Tesco,Thanks “As this isn’t the game I was looking for” do I get a free PS4 Battlefront II game as a reward for noticing? After all “I’m just a simple man trying to make my way in the universe”,"Hi David, thanks for your message. Unfortunately, I won't be able to send out this game for free. If I had “Power! Unlimited power!” as Darth Sidious said, this would not have been a problem. Thanks. Arif","The force is not with you this Xmas you have uploaded the wrong video advertising Battlefront II. Did you have a ""bad feeling about this"" and put up the video for Battlefront instead :-)
Sorry about this David, I'm surprised this has gone unnoticed for so long! I have reported this to our web team, thanks for bringing it to our attention. - Aaron
Thanks “As this isn’t the game I was looking for” do I get a free PS4 Battlefront II game as a reward for noticing? After all “I’m just a simple man trying to make my way in the universe”",Fri Nov 24 09:55:53 +0000 2017
Tesco_758803,Tesco,Hmm... Which is best value to put on my chimnea?,"Hi there, mmmm half price is always good in my book. Best wishes. Mike",Hmm... Which is best value to put on my chimnea?,Wed Oct 11 19:16:16 +0000 2017
Tesco_2140662,Tesco,go easy on the bacon won't you 😂,Could you also take a picture of your receipt for me too? (showing all the numbers at the bottom). 3/4,go easy on the bacon won't you 😂,Wed Nov 08 22:42:40 +0000 2017
Tesco_1669734,Tesco,"Last night my wife sent me to buy two items at cullompton.i couldn't find them so I asked a chap.he said I could try isle 3.i didn't find them.so i asked a you heavily pierced lass who looked it up on her phone,took me by the hand and found both items.Great service.thanks!","Hi Mark, thanks for getting in touch. I'm really glad you had a great experience with our Cullompton Superstore. Our colleagues would love to hear your feedback, would you let me know the time you popped in? :) TY - Robyn","Last night my wife sent me to buy two items at cullompton.i couldn't find them so I asked a chap.he said I could try isle 3.i didn't find them.so i asked a you heavily pierced lass who looked it up on her phone,took me by the hand and found both items.Great service.thanks!",Sun Nov 19 09:11:11 +0000 2017
Tesco_1231403,Tesco,And still no answer. Please can you help? My order no 409318854. Many thanks,I appreciate this must be disappointing and I'd like to investigate this further 2/3,"Hello,my grocery shopping should have been delivered tonight 8-9pm but still not here.On hold with your service team for 8mins...
And still no answer. Please can you help? My order no 409318854. Many thanks",Wed Oct 25 21:07:59 +0000 2017
Tesco_1557445,Tesco,what a absolute debacle system to buy fireworks 😡😡😡😡😡,"Hi Janette, what's happened & which store did you visit? - Laura",what a absolute debacle system to buy fireworks 😡😡😡😡😡,Sat Nov 04 12:43:01 +0000 2017
Tesco_1357450,Tesco,don't think my pizza is meant to be a calzone?,"HI Mike, I'm sorry to see your pizza was a little folded! I'd like to get an internal not of this if you don't mind? 1/3",don't think my pizza is meant to be a calzone?,Fri Oct 27 19:34:05 +0000 2017
Tesco_861511,Tesco,Oh dear family curry nights been ruined #sadtimes #currynightruined #nannbreadmould,I'd like to refund you & get your comments fed back to our suppliers. Where did you buy these? 2/4,Oh dear family curry nights been ruined #sadtimes #currynightruined #nannbreadmould,Fri Oct 20 17:19:55 +0000 2017
Tesco_2354120,Tesco,"Just got served by the nicest lady on the checkouts in Guildford, brightened my day no end 🌞","Hi Hannah, I'm really glad to hear this. Did you by any chance catch my colleagues name/description. Can you please advise what time you were in store and DM me a photo of the bottom of you receipt? Thanks - Mark","Just got served by the nicest lady on the checkouts in Guildford, brightened my day no end 🌞",Mon Nov 13 18:33:05 +0000 2017
Tesco_1507172,Tesco,hi why can't I book any deliveries?,"Hi John, can you please DM your full name, address and email so I can look into this? Thanks - Emma",hi why can't I book any deliveries?,Mon Oct 16 23:30:15 +0000 2017
Tesco_1041488,Tesco,"Too late now Peter, ordered it with 🙃😏","Hi Harley, apologies for the delay getting back to you! I'm glad to hear that you've managed to get a copy of the game in the end. 1/2","The definitive WWII campaign at an unbeatable price. Get #CODWWII for £44 at Tesco now, in-store and online.
I would love to buy the game from Tesco for this price.... BUT EVERY STORE IS OUT OF STOCK!! 😭😭
Hi Harley, if you let me know your postcode I can check stock in stores near you :). - Peter
Too late now Peter, ordered it with 🙃😏",Mon Nov 06 06:15:52 +0000 2017
Tesco_1520533,Tesco,When you PAY for your shop to be delivered at a certain time and they are late...again! #disappointed #notreliable so unreliable,"I'm sorry for the inconvenience, did we send a text to let you know in advance? Charlotte",When you PAY for your shop to be delivered at a certain time and they are late...again! #disappointed #notreliable so unreliable,Fri Nov 03 17:00:39 +0000 2017
Tesco_1277274,Tesco,I can fish the tin out of the bin but I've thrown the receipt 🙈 wasn't expecting to need it again,"Hi Tristan, if it's possible to retrieve the tin, please can you do this if you don't mind so we can get the correct details? TY - Mark",I can fish the tin out of the bin but I've thrown the receipt 🙈 wasn't expecting to need it again,Thu Oct 26 17:32:48 +0000 2017
Tesco_1672101,Tesco,Hey how about doing something about this bus stop at Footscray? No timetable and panels smashed #unsightly #notcustomerfriendly,"Hi Dave, I'll find out more about this. Is this the stop at our Sidcup Superstore? Charlotte",Hey how about doing something about this bus stop at Footscray? No timetable and panels smashed #unsightly #notcustomerfriendly,Sun Sep 10 21:52:02 +0000 2017
Tesco_917147,Tesco,Why does your website saying clothes are in stock at my local store yet staff say they haven't had any delivered yet?! Waste of time!,"Hi Hayley, I'm really sorry about this. Can you please let me know which store you're looking to purchase the clothing from? 1/2",Why does your website saying clothes are in stock at my local store yet staff say they haven't had any delivered yet?! Waste of time!,Thu Oct 19 10:41:42 +0000 2017
Tesco_2240912,Tesco,THIRD TIME THIS HAS HAPPENED NOW. WHY PUT MOULDY FOOD ON THE SHELVES IN THE FIRST PLACE?! SERIOUSLY CONSIDERING BUYING ELSEWHERE IN FUTURE. #Tesco #Complaint #Mould #Food #notimpressed,"Hi Laura, I'm so sorry this has happened to you again, I can understand your frustration. So I can log this and send you a refund can you please DM me your full name, address and email address. 1/3",THIRD TIME THIS HAS HAPPENED NOW. WHY PUT MOULDY FOOD ON THE SHELVES IN THE FIRST PLACE?! SERIOUSLY CONSIDERING BUYING ELSEWHERE IN FUTURE. #Tesco #Complaint #Mould #Food #notimpressed,Fri Nov 10 15:43:30 +0000 2017
Tesco_1856212,Tesco,"hi I'm looking 4 a monitor to use with an xbox1x, n as it's colleague dd next wk, wondered if we had any that can handle the graphics","We have both in stock. I hope this has helped. TY, Liz 3/3","hi I'm looking 4 a monitor to use with an xbox1x, n as it's colleague dd next wk, wondered if we had any that can handle the graphics",Thu Oct 19 11:08:36 +0000 2017
Tesco_1849952,Tesco,I was so looking forward to your new muffins!! But they're all missing their salted caramel centres..so disappointing!!,"Hi Katy, sorry about this! I know how disappointing this can be. I'd like to log your feedback internally and issue you with a refund. 1/3",I was so looking forward to your new muffins!! But they're all missing their salted caramel centres..so disappointing!!,Wed Oct 18 21:33:17 +0000 2017
Tesco_1951941,Tesco,That is understandable but why a threefold increase in twelve months?,Also it may cost the suppliers more to make the product as well which sadly correlates to the price increase. Thanks - Callum 2/2,"’s I know inflation is a thing but your packets of mini popadoms have gone from 15p to 50p in a year! Is this #brexit at work? 😔
We always strive to get the best possible prices from our suppliers and pass any savings immediately to our customers. Ty, Andy 3/3
That is understandable but why a threefold increase in twelve months?",Sun Oct 29 16:17:45 +0000 2017
Tesco_1914294,Tesco,washing up liquid as in dish soap?,Can you please go to any Metro/Extra/Superstore where they relevant forms will be completed as this is Personal Possession Damage.- Mark 2/2,"RIP to my fav white shirt- you were a legend until a broken soy sauce container in hurt you #gutted 😣😣😣😣
Here comes the mum in me...soak the stain in washing up liquid and white vinegar and then put in wash as normal. Or get Vanish 😁
washing up liquid as in dish soap?",Wed Oct 25 21:24:11 +0000 2017
Tesco_1286565,Tesco,does the Coatbridge or Bellshill store have Kellogg’s advent calendar?,But rest assured I shall be back in touch once I find out the answer for you. Thanks - Callum 3/3,does the Coatbridge or Bellshill store have Kellogg’s advent calendar?,Thu Oct 26 18:49:16 +0000 2017
Tesco_125400,Tesco,"I saw it happen at Sheldon store on the night I mentioned it. Plz keep my name out of it, I don't want to be banned for being a concerned citizen. I don't see how concentrating on one store will help any other victims across the UK though, it needs a companywide disabilty policy","Hi there, can you elaborate more here please? I would like to pass on your feedback to the store but unfortunately I would need more to go on. What did you see? times, dates, any descriptions or names of colleagues involved. 1/2","Hi there, I'm so sorry to hear of this. Was this an incident you were involved in personally or something you witnessed? Could you please DM us exactly what happened, the store & the time so we can look into this? TY - George
Witness: seems man with bad back not able to endure lower height of self service checkout but staff forced him to anyway. Disgusting. You'll either fix it or wont, but in the absence of gov. law requiring at least 1 normal till open at all times, am guessing you wont voluntarily.
Hi there, could you please DM me the details that my colleague requested? Once I have those details I'll be able to look in to this for you. TY - Paul
I saw it happen at Sheldon store on the night I mentioned it. Plz keep my name out of it, I don't want to be banned for being a concerned citizen. I don't see how concentrating on one store will help any other victims across the UK though, it needs a companywide disabilty policy",Thu Nov 23 16:25:39 +0000 2017
Tesco_1097942,Tesco,Hi Megan. It was the Tesco milk chocolate pillows,"Hi Raymond, I have had a look into this for you and I can see what you mean swimming being 8 letters and they have only gave you 7 boxes 1/2","whoever made the games on the back of your cereal clearly cannot count. Swimming has 8 letters not 7 !
Hi Raymond, can you please let me know which cereal this is and I will look into it. Thanks Megan
Hi Megan. It was the Tesco milk chocolate pillows",Tue Oct 24 11:14:24 +0000 2017
Tesco_1948240,Tesco,I just received excellent customer service in your Lisnagelvin store from Ann on the checkout. She deserves recognition!,"Hi Danielle, I'm glad you have received excellent customer service, can you please DM me detail of what my colleague done. TY - Rian",I just received excellent customer service in your Lisnagelvin store from Ann on the checkout. She deserves recognition!,Mon Oct 30 14:48:56 +0000 2017
Tesco_1168532,Tesco,"I am ok, please read the whole thread - the issue is that your national pricing system is wrong for Times Subscribers so you are not redeeming the vouchers correctly.",The Duty Manager is aware of this issue now and they are looking into it. Thank you for bringing it to our attention. TY - Stacey 2/2,"Hi Fiona, no problem thanks for getting back to me. Did my colleagues report this or advise that they would do so? Kind regards - Ross
One of your colleagues on the twitter desk said they’d raise it with the store but I assume pricing is done centrally rather than on a store by store basis. Tbh I don’t think anyone has really thought this thru’
Hi Fiona, I'm very sorry about this. I will try contacting the store and get back to you as soon as I can. Regards - Stacey.
I am ok, please read the whole thread - the issue is that your national pricing system is wrong for Times Subscribers so you are not redeeming the vouchers correctly.",Thu Oct 19 07:53:50 +0000 2017
Tesco_781000,Tesco,Home delivery van,"Thank you Gemma, I've identified the drivers depot and I've given the management team the details of your complaint to investigate. Ty Andy","I had time to complete the manoeuvre safely but he had sped up and began flashing his lights bibbing and swearing at me this was 4:50pm 2/3
Unfortunately my windows were up and radio on so I couldn’t hear exactly what was said however his manor and behaviour was inappropriate 3/3
Hi Gemma, was the vehicle a Grocery Home shopping van or an articulate lorry? TY Andrew
Home delivery van",Thu Oct 12 07:02:14 +0000 2017
Tesco_2772104,Tesco,I know and now it’s out of stock I’m so gutted for Gabby 😥,"Hi Lizzy, I would like to pass on my further apologies regarding the problem that you've had with your order. Can you please DM is with your full name, address and also order number? TY - Sheryll","cannot believe you delivered my tv today and left it out in the rain all day 😡. I do not want a soaked TV 😡
I know and now it’s out of stock I’m so gutted for Gabby 😥",Tue Nov 21 13:28:54 +0000 2017
Tesco_1267797,Tesco,do u not sell the pesto pasta pots anymore,"Hi Charlotte, can I ask if this is the product you're looking for? 1/2",do u not sell the pesto pasta pots anymore,Thu Oct 26 13:28:40 +0000 2017
Tesco_843768,Tesco,“Chicken and bacon sub”,"Hi there, I am very sorry about this. I'd like to feed this back to our supplier. 1/4",“Chicken and bacon sub”,Fri Oct 13 12:44:17 +0000 2017
Tesco_2342728,Tesco,Hey - great work at the whole home delivery of fresh groceries thing 🤨#bananabreaditis,"Hello Megan. I am very sorry you have received this poor quality banana. Can you please DM us your full name, email address and full home address details which are on your account please so I can look into this matter for you? Thanks - Ross",Hey - great work at the whole home delivery of fresh groceries thing 🤨#bananabreaditis,Mon Nov 13 15:24:35 +0000 2017
Tesco_844591,Tesco,Would suggest simply forwarding the feedback to the branch manager so they can take note and monitor it accordingly. 2/2,Please let us know if you would like us to do this under your name and address or anonymously - Allyn 2/2,"Any chance of getting cashiers at Express EC1M 3JB to concentrate on customer when serving rather than chatting 2 other staff? Cheers
Also do you have the colleague's name if not a description you can DM? Regards - Stacey. 2/2
Would suggest simply forwarding the feedback to the branch manager so they can take note and monitor it accordingly. 2/2",Fri Oct 20 14:02:18 +0000 2017
Tesco_1354637,Tesco,Just bought a 12 pack of Asahi from and the handle snapped on the way home. #Gutted,Aw Tintin I feel your pain my man. Reading that has brought a tear to my eye :( were any of the bottles damaged? - Jay,Just bought a 12 pack of Asahi from and the handle snapped on the way home. #Gutted,Fri Oct 27 18:54:23 +0000 2017
Tesco_1430668,Tesco,Come on - why does science have to be sparkly for girls and gross for boys? Just !,"Hey Rosalind, let me have a look into this for you, TY - Rian",Come on - why does science have to be sparkly for girls and gross for boys? Just !,Sun Oct 29 15:43:50 +0000 2017
Tesco_1619677,Tesco,How freaking cute are these Christmas cards I picked up from 💫💫,Pretty groovy right Adam! 🦄 What are you looking forward to most about Christmas?,How freaking cute are these Christmas cards I picked up from 💫💫,Sun Nov 05 16:18:59 +0000 2017
Tesco_1096101,Tesco,"PS I'm not that fussed, I just find it mildly amusing...","We work closely with our suppliers and continuously review our packaging, ingredients, processing and other factors that make up an item.2/3","PS I'm not that fussed, I just find it mildly amusing...",Mon Oct 23 21:32:52 +0000 2017
Tesco_1935157,Tesco,I already have an alert set up. Hope it isnt too long of a wait 😭,My fingers are crossed for you Casey :),"is there an update whether direct will get the roku express back in stock?
Alternatively I could set a stock alert for you if you DM your full name, address including postcode and email address. TY - Alison.
I already have an alert set up. Hope it isnt too long of a wait 😭",Mon Oct 30 01:35:49 +0000 2017
Tesco_2166497,Tesco,that Mary in your Stamford branch could do with a smile transplant. Miserable as sin.,What department the colleague worked in and the time of visit? - David 2/2,that Mary in your Stamford branch could do with a smile transplant. Miserable as sin.,Thu Oct 19 11:53:48 +0000 2017
Tesco_1136640,Tesco,thank you very much to your social media team who’ve helped me regarding a faulty change bag- customer service above and beyond!!,If there is anything else that we can help with please feel free to contact us. Thanks - Rishma 2/2,thank you very much to your social media team who’ve helped me regarding a faulty change bag- customer service above and beyond!!,Tue Oct 24 09:32:57 +0000 2017
Tesco_1928725,Tesco,"worst pizza I've ever had. Found at least 7 hairs, it's disgusting. How do I get my money back for this 🤢","Hi Abbie, sorry to see you've found hair in your pizza, I'd be disgusted too! I'd like to deal with this as seriously as possible. 1/4","worst pizza I've ever had. Found at least 7 hairs, it's disgusting. How do I get my money back for this 🤢",Thu Oct 26 20:33:55 +0000 2017
Tesco_1634705,Tesco,The heartbreaking moment your basic bitch needs can’t be fulfilled I bought this 3 hours ago and now I can’t make my guac 😭😭😭,"Lastly, is it okay to pass your details on to our supplier in case they wish to contact you? Thanks - Peter 5/5",The heartbreaking moment your basic bitch needs can’t be fulfilled I bought this 3 hours ago and now I can’t make my guac 😭😭😭,Sun Nov 05 20:52:29 +0000 2017
Tesco_2711172,Tesco,customer service....first time I have had a complaint .......rude and unhelpful I am disappointed as a lifelong customer and will be shopping elsewhere......,I'm sorry that you were unhappy with my reply. I can only provide you with the the correct information as to why this is. - Mart,customer service....first time I have had a complaint .......rude and unhelpful I am disappointed as a lifelong customer and will be shopping elsewhere......,Mon Nov 20 02:25:04 +0000 2017
Tesco_225379,Tesco,This is now the 2nd time that has failed to deliver my food shopping! Apparently they are going to charge us for the food and then refund the whole amount which will take 3-5 days!! This is an absolute joke!! Goodbye !! You’ve lost a customer,"Hello Mark, I am sorry your order was not delivered, can you please DM your full name, address and email? I can log your feedback for you. TY - Chris",This is now the 2nd time that has failed to deliver my food shopping! Apparently they are going to charge us for the food and then refund the whole amount which will take 3-5 days!! This is an absolute joke!! Goodbye !! You’ve lost a customer,Sat Nov 25 02:19:34 +0000 2017
Tesco_2121113,Tesco,Interesting! Never though about homemade biscuit classics.,Let us know if you make them and don't forget to tweet us a snap of the finished recipe 😊,"Only I could finish a 5am grocery run at and forget the biscuits! Tea won't be the same without them! 🙈
Oh no! 🙈 Perhaps you can make some? #EveryLittleHelps
Interesting! Never though about homemade biscuit classics.",Thu Oct 19 15:22:44 +0000 2017
Tesco_965889,Tesco,"Hi, this pack of chicken was open when we received it in our home delivery shopping. Had to throw away so nothing to return to shop.","Sorry Dolly. :( Please DM your name, address & email linked with the account. - Danny","Hi, this pack of chicken was open when we received it in our home delivery shopping. Had to throw away so nothing to return to shop.",Sat Oct 21 23:42:43 +0000 2017
Tesco_2064472,Tesco,my grocery shopping isn't working. I'm trying to checkout both via the app and online and it won't get as far as the payment page.,I appreciate this must have been frustrating. Can you let me know if you managed to check out before the cut off time? 2/3,my grocery shopping isn't working. I'm trying to checkout both via the app and online and it won't get as far as the payment page.,Wed Nov 08 01:30:56 +0000 2017
Tesco_499315,Tesco,Good morning! Any progress on this?,"Hi there Matt, no update as of yet I'm afraid. I hope you have a great day. TY - Jess","Hi Matt, the only update we have on this is that it'll be the later part of 2017. Apologies for the delay. - Isaac
Good Morning 🌞, any further updates on this?
They need to add new software to the contactless readers in store and this isn't planned until later in 2017. - Rocsi 2/2
Good morning! Any progress on this?",Sat Jul 01 11:26:06 +0000 2017
Tesco_1252621,Tesco,"also, for some reason he took photographs of my car and number plate which is distinctive, I hope I will not be targeted further",If you could also provide me with any names/descriptions of my colleague(s)? I will then chase this up. Thanks - Isaac 3/3,"also, for some reason he took photographs of my car and number plate which is distinctive, I hope I will not be targeted further",Thu Oct 26 05:42:17 +0000 2017
